Date,TempInSitu,Serial,Salinity
1/15/2021 13:09,29.12,316,33.91070477
1/15/2021 13:09,29.14,316,33.88668388
1/15/2021 13:09,29.19,316,33.90734095
1/15/2021 13:10,29.22,316,33.87293815
1/15/2021 13:10,29.24,316,33.84238438
1/15/2021 13:10,29.3,316,33.95191344
1/15/2021 13:10,29.37,316,33.89911063
1/15/2021 13:10,29.39,316,33.91479885
1/15/2021 13:10,29.42,316,33.88040654
1/15/2021 13:11,29.42,316,33.89363277
1/15/2021 13:11,29.48,316,33.86125113
1/15/2021 13:11,29.49,316,33.89392851
1/15/2021 13:11,29.49,316,33.87739503
1/15/2021 13:11,29.53,316,33.83273012
1/15/2021 13:11,29.43,316,33.87992725
1/15/2021 13:12,29.39,316,33.91480161
1/15/2021 13:12,29.39,316,33.90156759
1/15/2021 13:12,29.36,316,33.90284071
1/15/2021 13:12,29.33,316,33.91745147
1/15/2021 13:12,29.33,316,33.91745182
1/15/2021 13:12,29.33,316,33.93394685
1/15/2021 13:13,29.33,316,33.91078289
1/15/2021 13:13,29.35,316,33.88017387
1/15/2021 13:13,29.37,316,33.91235552
1/15/2021 13:13,29.41,316,33.87090514
1/15/2021 13:13,29.43,316,33.87993105
1/15/2021 13:13,29.52,316,33.88933378
1/15/2021 13:14,29.6,316,33.82322051
1/15/2021 13:14,29.63,316,33.82860589
1/15/2021 13:14,29.7,316,33.80262751
1/15/2021 13:14,29.74,316,33.77462546
1/15/2021 13:14,29.77,316,33.78009893
1/15/2021 13:14,29.77,316,33.78009927
1/15/2021 13:15,29.8,316,33.75912862
1/15/2021 13:15,29.81,316,33.75214351
1/15/2021 13:15,29.82,316,33.72204221
1/15/2021 13:15,29.84,316,33.7312025
1/15/2021 13:15,29.81,316,33.75214454
1/15/2021 13:15,29.82,316,33.73195092
1/15/2021 13:16,29.85,316,33.69452329
1/15/2021 13:16,29.87,316,33.7102841
1/15/2021 13:16,29.91,316,33.6824255
1/15/2021 13:16,29.91,316,33.68242584
1/15/2021 13:16,29.86,316,33.69415697
1/15/2021 13:16,29.81,316,33.74553995
1/15/2021 13:17,29.73,316,33.74532369
1/15/2021 13:17,29.73,316,33.75855723
1/15/2021 13:17,29.73,316,33.73870809
1/15/2021 13:17,29.73,316,33.7288738
1/15/2021 13:17,29.74,316,33.69882846
1/15/2021 13:17,29.73,316,33.72225871
1/15/2021 13:18,29.73,316,33.72225906
1/15/2021 13:18,29.74,316,33.7383369
1/15/2021 13:18,29.74,316,33.74495232
1/15/2021 13:18,29.76,316,33.72436652
1/15/2021 13:18,29.77,316,33.6712934
1/15/2021 13:18,29.77,316,33.68772835
1/15/2021 13:19,29.79,316,33.65735728
1/15/2021 13:19,29.79,316,33.71003765
1/15/2021 13:19,29.76,316,33.66183
1/15/2021 13:19,29.76,316,33.65200459
1/15/2021 13:19,29.8,316,33.6569991
1/15/2021 13:19,29.79,316,33.6639656
1/15/2021 13:20,29.77,316,33.65486281
1/15/2021 13:20,29.8,316,33.68003069
1/15/2021 13:20,29.84,316,33.60945123
1/15/2021 13:20,29.81,316,33.64022072
1/15/2021 13:20,29.75,316,33.6918563
1/15/2021 13:20,29.7,316,33.68723909
1/15/2021 13:21,29.63,316,33.68690913
1/15/2021 13:21,29.64,316,33.66676297
1/15/2021 13:21,29.65,316,33.66631609
1/15/2021 13:21,29.58,316,33.65949641
1/15/2021 13:21,29.54,316,33.70387661
1/15/2021 13:21,29.54,316,33.73670956
1/15/2021 13:22,29.53,316,33.70755873
1/15/2021 13:22,29.55,316,33.74943839
1/15/2021 13:22,29.58,316,33.72188015
1/15/2021 13:22,29.59,316,33.72142455
1/15/2021 13:22,29.66,316,33.6921831
1/15/2021 13:22,29.6,316,33.68485947
1/15/2021 13:23,29.6,316,33.68485982
1/15/2021 13:23,29.58,316,33.69884499
1/15/2021 13:23,29.53,316,33.73053038
1/15/2021 13:23,29.54,316,33.7038804
1/15/2021 13:23,29.5,316,33.69249136
1/15/2021 13:23,29.5,316,33.75156173
1/15/2021 13:24,29.5,316,33.6990446
1/15/2021 13:24,29.58,316,33.70870689
1/15/2021 13:24,29.54,316,5.09448831
1/15/2021 13:24,29.53,316,33.69446557
1/15/2021 13:24,29.62,316,33.69390545
1/15/2021 13:24,29.62,316,33.65450039
1/15/2021 13:25,29.65,316,33.64010002
1/15/2021 13:25,29.74,316,33.60359175
1/15/2021 13:25,29.76,316,33.58315984
1/15/2021 13:25,29.76,316,33.57985634
1/15/2021 13:25,29.74,316,33.57741937
1/15/2021 13:25,29.68,316,33.59629099
1/15/2021 13:26,29.65,316,33.59428567
1/15/2021 13:26,29.62,316,33.63157974
1/15/2021 13:26,29.65,316,33.610661
1/15/2021 13:26,29.68,316,33.59629236
1/15/2021 13:26,29.69,316,33.56644303
1/15/2021 13:26,29.73,316,33.5386383
1/15/2021 13:27,29.7,316,33.52034391
1/15/2021 13:27,29.73,316,33.54515968
1/15/2021 13:27,29.74,316,33.53169414
1/15/2021 13:27,29.74,316,33.52517538
1/15/2021 13:27,29.75,316,33.51823435
1/15/2021 13:27,29.76,316,33.5341484
1/15/2021 13:28,29.77,316,33.5108745
1/15/2021 13:28,29.76,316,33.51781275
1/15/2021 13:28,29.77,316,33.50436024
1/15/2021 13:28,29.75,316,33.47913403
1/15/2021 13:28,29.76,316,33.52433031
1/15/2021 13:28,29.75,316,33.42058451
1/15/2021 13:29,29.76,316,33.39742891
1/15/2021 13:29,29.77,316,33.40023955
1/15/2021 13:29,29.76,316,33.41687938
1/15/2021 13:29,29.74,316,33.40474642
1/15/2021 13:29,29.75,316,33.404345
1/15/2021 13:29,29.74,316,33.41777805
1/15/2021 13:30,29.75,316,33.38159223
1/15/2021 13:30,29.74,316,33.38850487
1/15/2021 13:30,29.73,316,33.38577981
1/15/2021 13:30,29.7,316,33.35143231
1/15/2021 13:30,29.7,316,33.41617926
1/15/2021 13:30,29.73,316,33.38247831
1/15/2021 13:31,29.75,316,33.37517023
1/15/2021 13:31,29.76,316,33.35532807
1/15/2021 13:31,29.75,316,33.36223417
1/15/2021 13:31,29.77,316,33.35484633
1/15/2021 13:31,29.79,316,33.31198586
1/15/2021 13:31,29.8,316,33.30179779
1/15/2021 13:32,29.8,316,33.29217443
1/15/2021 13:32,29.8,316,33.28567012
1/15/2021 13:32,29.8,316,33.2792551
1/15/2021 13:32,29.79,316,33.27963561
1/15/2021 13:32,29.79,316,33.23775515
1/15/2021 13:32,29.79,316,33.26350674
1/15/2021 13:33,29.77,316,33.27085773
1/15/2021 13:33,29.79,316,33.23775617
1/15/2021 13:33,29.77,316,33.23867942
1/15/2021 13:33,29.77,316,33.25151511
1/15/2021 13:33,29.79,316,33.24746924
1/15/2021 13:33,29.76,316,33.28416622
1/15/2021 13:34,29.77,316,33.22896566
1/15/2021 13:34,29.82,316,33.22684471
1/15/2021 13:34,29.82,316,33.17858737
1/15/2021 13:34,29.79,316,33.2023895
1/15/2021 13:34,29.75,316,33.19770158
1/15/2021 13:34,29.73,316,33.17934679
1/15/2021 13:35,29.75,316,33.14324093
1/15/2021 13:35,29.79,316,33.10940757
1/15/2021 13:35,29.76,316,33.1235518
1/15/2021 13:35,29.74,316,33.17247941
1/15/2021 13:35,29.76,316,33.13638311
1/15/2021 13:35,29.77,316,33.19367789
1/15/2021 13:36,29.8,316,33.08974171
1/15/2021 13:36,29.81,316,33.09571552
1/15/2021 13:36,29.81,316,33.0573574
1/15/2021 13:36,29.82,316,33.04411656
1/15/2021 13:36,29.84,316,33.07519331
1/15/2021 13:36,29.81,316,33.02550222
1/15/2021 13:37,29.81,316,33.04774801
1/15/2021 13:37,29.8,316,33.07692556
1/15/2021 13:37,29.8,316,33.05458435
1/15/2021 13:37,29.82,316,33.04732152
1/15/2021 13:37,29.81,316,32.99996907
1/15/2021 13:37,29.79,316,32.91520753
1/15/2021 13:38,29.77,316,32.95419551
1/15/2021 13:38,29.79,316,32.94688114
1/15/2021 13:38,29.79,316,32.89928493
1/15/2021 13:38,29.75,316,32.92652349
1/15/2021 13:38,29.73,316,32.95610115
1/15/2021 13:38,29.68,316,33.19133033
1/15/2021 13:39,29.7,316,32.93843473
1/15/2021 13:39,29.7,316,32.9163354
1/15/2021 13:39,29.73,316,32.78541413
1/15/2021 13:39,29.73,316,32.71013154
1/15/2021 13:39,29.77,316,32.71436356
1/15/2021 13:39,29.85,316,32.53235105
1/15/2021 13:40,29.87,316,33.74992882
1/15/2021 13:40,29.87,316,33.76321858
1/15/2021 13:40,29.86,316,33.73380543
1/15/2021 13:40,29.93,316,33.66197005
1/15/2021 13:40,29.97,316,33.67368575
1/15/2021 13:40,30.03,316,33.65512656
1/15/2021 13:41,30.06,316,33.68370826
1/15/2021 13:41,30.11,316,33.63587286
1/15/2021 13:41,30.18,316,33.60717949
1/15/2021 13:41,30.23,316,33.59891627
1/15/2021 13:41,30.23,316,33.58581143
1/15/2021 13:41,30.28,316,33.57429507
1/15/2021 13:42,30.34,316,33.55925666
1/15/2021 13:42,30.39,316,33.51493543
1/15/2021 13:42,30.4,316,33.53109103
1/15/2021 13:42,30.44,316,33.50358418
1/15/2021 13:42,30.45,316,33.5197251
1/15/2021 13:42,30.45,316,33.49019018
1/15/2021 13:43,30.46,316,33.46032012
1/15/2021 13:43,30.49,316,33.49559492
1/15/2021 13:43,30.51,316,33.4818687
1/15/2021 13:43,30.53,316,33.44509096
1/15/2021 13:43,30.66,316,33.44489528
1/15/2021 13:43,30.78,316,33.37937606
1/15/2021 13:44,30.89,316,33.34057187
1/15/2021 13:44,30.93,316,33.35279984
1/15/2021 13:44,30.96,316,33.31933195
1/15/2021 13:44,31,316,33.32169327
1/15/2021 13:44,31.09,316,33.27712107
1/15/2021 13:44,31.13,316,33.24355796
1/15/2021 13:45,31.15,316,33.23988286
1/15/2021 13:45,31.15,316,33.23005613
1/15/2021 13:45,31.16,316,33.23313372
1/15/2021 13:45,31.17,316,33.21656359
1/15/2021 13:45,31.2,316,33.21267419
1/15/2021 13:45,31.24,316,33.19553957
1/15/2021 13:46,31.26,316,33.19518093
1/15/2021 13:46,31.31,316,33.17134836
1/15/2021 13:46,31.36,316,33.13776717
1/15/2021 13:46,31.38,316,33.10149846
1/15/2021 13:46,31.43,316,33.07779282
1/15/2021 13:46,31.44,316,33.12661355
1/15/2021 13:47,31.48,316,33.0737357
1/15/2021 13:47,31.48,316,33.08349884
1/15/2021 13:47,31.5,316,33.05389149
1/15/2021 13:47,31.5,316,33.07669102
1/15/2021 13:47,31.53,316,33.01755079
1/15/2021 13:47,31.51,316,32.96909203
1/15/2021 13:48,31.4,316,32.8837524
1/15/2021 13:48,31.37,316,32.87466623
1/15/2021 13:48,31.4,316,32.85471221
1/15/2021 13:48,31.6,316,32.71583834
1/15/2021 13:48,31.61,316,32.73488196
1/15/2021 13:48,31.73,316,32.65579312
1/15/2021 13:49,31.73,316,32.66223181
1/15/2021 13:49,31.85,316,32.54509084
1/15/2021 13:49,31.89,316,32.51251829
1/15/2021 13:49,31.91,316,32.48671575
1/15/2021 13:49,31.82,316,32.52961109
1/15/2021 13:49,31.77,316,32.54006283
1/15/2021 13:50,31.82,316,32.53603605
1/15/2021 13:50,31.8,316,32.54270288
1/15/2021 13:50,31.88,316,32.46182192
1/15/2021 13:50,31.82,316,32.52327429
1/15/2021 13:50,31.83,316,32.5071429
1/15/2021 13:50,31.83,316,32.55176217
1/15/2021 13:51,31.83,316,32.50080691
1/15/2021 13:51,31.85,316,32.47181923
1/15/2021 13:51,31.86,316,32.50345959
1/15/2021 13:51,31.91,316,32.42636302
1/15/2021 13:51,31.85,316,32.47182021
1/15/2021 13:51,31.83,316,32.48488216
1/15/2021 13:52,31.87,316,32.44285616
1/15/2021 13:52,31.92,316,32.38814797
1/15/2021 13:52,31.93,316,32.39744945
1/15/2021 13:52,31.94,316,32.4353674
01/00/1900 00:00:00,31.93,316,32.41334194
